"Alimento para bebes, de 1 a 2 anos, jantar, macarrao tipo espaguete com tomate e carne",21,9.01,,*,Cálcio,mg
"Alimento para bebes, de 1 a 2 anos, jantar, carne bovina ensopada",51,5.1,1.2,13,5.5,1.1
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais e carne bovina",77,2.21,3.6,7,8.84,1.3
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais e carne bovina",77,2.21,3.6,7,8.84,1.3
"Alimento para bebes, jantar, carne bovina com vegetais",96,2.03,6.93,12,6.36,1.8
"Alimento para bebes, de 6 a 8 meses, jantar, vegetais e bacon",69,1.92,2.95,4,8.81,1.7
"Alimento para bebes, de 6 a 8 meses, vegetais e presunto",59,2.19,2.14,5,7.8,1.6
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais e preseunto",60,2.02,1.89,3,8.64,1
"Alimento para bebes, de 6 a 8 meses, jantar, vegetais e carne, cordeiro",52,2,2,6,6.9,1.1
"Alimento para bebes, 9 de 12 meses, jantar, vegetais e cordeiro",51,2.1,1.7,0.154,7.1,1.1
"Alimento para bebes, de 6 a 8 meses, jantar, sopa de galinha, macarrao talharim",66,2.69,2.06,16,9.08,2.1
"Alimento para bebes, de 9 a 12 meses, jantar, macarrao instantaneo sabor galinha",55,2.37,1.18,9,8.79,0.9
"Alimento para bebes, de 6 a 8 meses, jantar, sopa de galinha",50,1.6,1.7,4,7.2,1.1
"Alimento para bebes, de 1 a 2 anos, jantar, galinha ensopada",78,5.2,3.7,29,6.4,0.6
"Alimento para bebes, de 6 a 8 meses, jantar, vegetais e frango",59,2.47,1.73,11,8.42,2.1
"Alimento para bebes, de 6 a 8 meses, jantar, vegetais, macarrao com frango",63,2,2.5,*,7.9,1.1
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais, macarrao talharim com galinha",64,1.7,2.2,*,9.1,1.1
"Alimento para bebes, jantar, macarrao com vegetais",60,1.7,2.1,5,8.4,1.5
